Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Hawthorn,8/22 Connell St,2,u,535000.0,S,Jellis,18/06/2016,4.6,3122.0,2.0,1.0,1.0,1228.0,,1970.0,Boroondara,-37.8185,145.0236,Southern Metropolitan,11308.0
Hawthorn,3/35 Creswick St,2,u,815000.0,PI,Jellis,18/06/2016,4.6,3122.0,2.0,1.0,1.0,0.0,93.0,1940.0,Boroondara,-37.8184,145.0163,Southern Metropolitan,11308.0
Hawthorn,5/155 Power St,2,u,445000.0,PI,Jellis,18/06/2016,4.6,3122.0,2.0,1.0,1.0,0.0,,1960.0,Boroondara,-37.8249,145.026,Southern Metropolitan,11308.0
Hawthorn,8/14 Creswick St,2,u,663000.0,S,Marshall,19/11/2016,4.6,3122.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.8166,145.0163,Southern Metropolitan,11308.0
Hawthorn,2/21 Elphin Gr,2,u,657500.0,S,Jellis,19/11/2016,4.6,3122.0,2.0,1.0,1.0,728.0,73.0,1965.0,Boroondara,-37.8177,145.0424,Southern Metropolitan,11308.0
Hawthorn,14/107 Riversdale Rd,2,u,750000.0,VB,Jellis,19/11/2016,4.6,3122.0,2.0,1.0,1.0,747.0,,2007.0,Boroondara,-37.8287,145.035,Southern Metropolitan,11308.0
Hawthorn,5/40 Barkers Rd,2,u,470000.0,VB,hockingstuart,22/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,70.0,1970.0,Boroondara,-37.813,145.0207,Southern Metropolitan,11308.0
Hawthorn,710/377 Burwood Rd,2,u,485000.0,VB,LITTLE,22/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,76.0,2005.0,Boroondara,-37.8226,145.0368,Southern Metropolitan,11308.0
Hawthorn,10/32 Manningtree Rd,2,u,805000.0,S,Kay,22/08/2016,4.6,3122.0,2.0,1.0,1.0,0.0,,1970.0,Boroondara,-37.8235,145.0294,Southern Metropolitan,11308.0
Hawthorn,1/4 Hill St,2,u,665000.0,S,Jellis,23/04/2016,4.6,3122.0,2.0,1.0,3.0,0.0,70.0,1965.0,Boroondara,-37.8183,145.0194,Southern Metropolitan,11308.0
Hawthorn,1/3 Clovelly Ct,2,u,751000.0,S,RT,24/09/2016,4.6,3122.0,2.0,1.0,1.0,711.0,,,Boroondara,-37.8144,145.0328,Southern Metropolitan,11308.0
Hawthorn,12/48 Oxley Rd,2,u,743000.0,S,Jellis,24/09/2016,4.6,3122.0,2.0,1.0,2.0,0.0,,,Boroondara,-37.8249,145.0405,Southern Metropolitan,11308.0
Hawthorn,74 Denham St,2,h,1535000.0,S,LITTLE,25/02/2017,4.6,3122.0,2.0,1.0,0.0,243.0,,,Boroondara,-37.8198,145.0245,Southern Metropolitan,11308.0
Hawthorn,5/29 Elphin Gr,2,u,612500.0,S,Marshall,25/02/2017,4.6,3122.0,2.0,1.0,1.0,859.0,71.0,1960.0,Boroondara,-37.8183,145.0423,Southern Metropolitan,11308.0
Hawthorn,5/70 Power St,2,u,690000.0,S,Jellis,25/02/2017,4.6,3122.0,2.0,1.0,1.0,82.0,,,Boroondara,-37.81800000000001,145.0268,Southern Metropolitan,11308.0
Hawthorn,18/508 Glenferrie Rd,2,u,695000.0,S,Jellis,26/07/2016,4.6,3122.0,2.0,1.0,1.0,3194.0,,,Boroondara,-37.8305,145.0341,Southern Metropolitan,11308.0
Hawthorn,10/150 Barkers Rd,2,u,715000.0,S,Marshall,27/11/2016,4.6,3122.0,2.0,1.0,1.0,0.0,82.0,2001.0,Boroondara,-37.8142,145.0308,Southern Metropolitan,11308.0
Hawthorn,8B Myrtle St,2,t,1055000.0,S,Jellis,27/11/2016,4.6,3122.0,2.0,2.0,1.0,191.0,151.0,1975.0,Boroondara,-37.813,145.0167,Southern Metropolitan,11308.0
Hawthorn,3/32 Power St,2,u,495000.0,S,Kay,28/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,85.0,1970.0,Boroondara,-37.8157,145.0273,Southern Metropolitan,11308.0
Hawthorn,13/44 Burwood Rd,2,u,627500.0,S,Jellis,28/08/2016,4.6,3122.0,2.0,2.0,2.0,0.0,89.0,2000.0,Boroondara,-37.8213,145.0224,Southern Metropolitan,11308.0
Hawthorn,216/6 Lisson Gr,2,u,710000.0,S,Jellis,28/08/2016,4.6,3122.0,2.0,2.0,1.0,0.0,,,Boroondara,-37.8264,145.02700000000004,Southern Metropolitan,11308.0
Hawthorn,3/33 Elphin Gr,2,u,450000.0,VB,Jellis,30/07/2016,4.6,3122.0,2.0,1.0,1.0,0.0,,1970.0,Boroondara,-37.8186,145.0423,Southern Metropolitan,11308.0
Heidelberg Heights,97 Edwin St,2,h,815000.0,SP,Fletchers,3/09/2016,10.5,3081.0,2.0,1.0,2.0,589.0,120.0,1930.0,Banyule,-37.7501,145.0505,Eastern Metropolitan,2947.0
Heidelberg Heights,1/40 St Hellier St,2,h,757000.0,S,Jellis,4/03/2017,10.5,3081.0,2.0,2.0,2.0,275.0,,,Banyule,-37.7494,145.0538,Eastern Metropolitan,2947.0
Heidelberg Heights,16 Bamfield Rd,2,t,565000.0,S,Miles,6/08/2016,10.5,3081.0,2.0,2.0,1.0,201.0,107.0,2007.0,Banyule,-37.7426,145.0556,Eastern Metropolitan,2947.0
Heidelberg Heights,7 Flinders St,2,h,725000.0,S,Haughton,10/12/2016,10.5,3081.0,2.0,1.0,3.0,577.0,,1955.0,Banyule,-37.7368,145.0524,Eastern Metropolitan,2947.0
Heidelberg Heights,542 Waterdale Rd,2,h,700000.0,VB,hockingstuart,10/12/2016,10.5,3081.0,3.0,2.0,1.0,608.0,,,Banyule,-37.7376,145.0488,Eastern Metropolitan,2947.0
Heidelberg Heights,18 Shelley St,2,h,584000.0,S,Ray,12/06/2016,10.5,3081.0,2.0,1.0,1.0,428.0,84.0,1950.0,Banyule,-37.7418,145.0513,Eastern Metropolitan,2947.0
Heidelberg Heights,33 Shakespeare Gr,2,h,680000.0,S,Fletchers,12/11/2016,10.5,3081.0,2.0,1.0,1.0,605.0,78.0,1950.0,Banyule,-37.7365,145.0545,Eastern Metropolitan,2947.0
Heidelberg Heights,2/71 Southern Rd,2,u,440000.0,VB,Miles,12/11/2016,10.5,3081.0,2.0,1.0,2.0,281.0,,1970.0,Banyule,-37.7429,145.0519,Eastern Metropolitan,2947.0
Heidelberg Heights,19 Collins St,2,h,650000.0,S,Haughton,16/04/2016,10.5,3081.0,2.0,1.0,3.0,620.0,85.0,1950.0,Banyule,-37.7377,145.0541,Eastern Metropolitan,2947.0
Heidelberg Heights,2/35 Porter Rd,2,u,605000.0,S,Harcourts,19/11/2016,10.5,3081.0,2.0,1.0,1.0,166.0,87.0,2008.0,Banyule,-37.7416,145.0567,Eastern Metropolitan,2947.0
Heidelberg Heights,1/97 Bamfield Rd,2,u,450000.0,SP,Miles,23/04/2016,10.5,3081.0,2.0,1.0,1.0,0.0,82.0,,Banyule,-37.7359,145.0563,Eastern Metropolitan,2947.0
Heidelberg Heights,39 McEwan Rd,2,h,1060000.0,S,Miles,25/02/2017,10.5,3081.0,2.0,1.0,0.0,837.0,,,Banyule,-37.7389,145.053,Eastern Metropolitan,2947.0
Heidelberg Heights,92A Southern Rd,2,h,510000.0,SP,Barry,25/02/2017,10.5,3081.0,2.0,1.0,2.0,244.0,,,Banyule,-37.7421,145.0491,Eastern Metropolitan,2947.0
Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,400000.0,PI,hockingstuart,26/07/2016,10.5,3081.0,2.0,1.0,1.0,127.0,83.0,1970.0,Banyule,-37.747,145.0575,Eastern Metropolitan,2947.0
Heidelberg Heights,522 Waterdale Rd,2,h,526000.0,S,Barry,27/06/2016,10.5,3081.0,2.0,1.0,1.0,310.0,,1994.0,Banyule,-37.7389,145.0486,Eastern Metropolitan,2947.0
Heidelberg Heights,23 Dougharty Rd,2,h,570000.0,S,Haughton,27/11/2016,10.5,3081.0,2.0,1.0,3.0,428.0,,,Banyule,-37.7355,145.0573,Eastern Metropolitan,2947.0
Heidelberg Heights,3/47 Southern Rd,2,h,510000.0,SP,Fletchers,27/11/2016,10.5,3081.0,2.0,1.0,1.0,174.0,,,Banyule,-37.7433,145.0545,Eastern Metropolitan,2947.0
Heidelberg Heights,96 Lloyd St,2,h,590000.0,S,Miles,28/05/2016,10.5,3081.0,2.0,1.0,2.0,586.0,80.0,1955.0,Banyule,-37.7435,145.0486,Eastern Metropolitan,2947.0
Heidelberg Heights,146 Porter Rd,2,h,920000.0,S,Barry,28/05/2016,10.5,3081.0,2.0,1.0,3.0,932.0,97.0,1950.0,Banyule,-37.7333,145.0588,Eastern Metropolitan,2947.0
Heidelberg Heights,26 Southern Rd,2,h,460000.0,VB,Nelson,28/05/2016,10.5,3081.0,2.0,1.0,2.0,508.0,79.0,1955.0,Banyule,-37.7428,145.0557,Eastern Metropolitan,2947.0
Heidelberg West,11 Wewak Pde,2,h,735000.0,SP,Miles,3/12/2016,9.4,3081.0,2.0,1.0,3.0,602.0,,,Banyule,-37.7455,145.0452,Eastern Metropolitan,2674.0
Heidelberg West,2/287 Liberty Pde,2,t,370000.0,VB,Miles,7/05/2016,9.4,3081.0,2.0,1.0,1.0,100.0,90.0,2013.0,Banyule,-37.7383,145.036,Eastern Metropolitan,2674.0
Heidelberg West,8 Blackwood Pde,2,h,686000.0,S,Nelson,8/10/2016,9.4,3081.0,2.0,1.0,2.0,650.0,,,Banyule,-37.7446,145.0404,Eastern Metropolitan,2674.0
Heidelberg West,253 Liberty Pde,2,h,501500.0,S,Nelson,8/10/2016,9.4,3081.0,2.0,1.0,2.0,538.0,,,Banyule,-37.7405,145.0365,Eastern Metropolitan,2674.0
Heidelberg West,35 Carbeena Pde,2,h,515500.0,S,Barry,12/11/2016,9.4,3081.0,2.0,1.0,1.0,331.0,111.0,1960.0,Banyule,-37.7441,145.0379,Eastern Metropolitan,2674.0
Heidelberg West,12 Corvette St,2,h,450000.0,S,Haughton,14/05/2016,9.4,3081.0,2.0,1.0,2.0,418.0,,1960.0,Banyule,-37.7392,145.0425,Eastern Metropolitan,2674.0
Heidelberg West,23 Catalina St,2,h,620000.0,PI,Ray,16/04/2016,9.4,3081.0,2.0,1.0,2.0,668.0,88.0,1950.0,Banyule,-37.7389,145.0393,Eastern Metropolitan,2674.0
Heidelberg West,2 Pandanus Ct,2,h,497500.0,SP,Miles,16/04/2016,9.4,3081.0,2.0,1.0,2.0,708.0,,,Banyule,-37.7443,145.0454,Eastern Metropolitan,2674.0
Heidelberg West,15/459 Waterdale Rd,2,u,360000.0,SP,Miles,16/04/2016,9.4,3081.0,2.0,1.0,1.0,89.0,85.0,1970.0,Banyule,-37.7444,145.047,Eastern Metropolitan,2674.0
Heidelberg West,163 Dougharty Rd,2,h,440500.0,S,hockingstuart,16/07/2016,9.4,3081.0,2.0,1.0,1.0,368.0,81.0,1955.0,Banyule,-37.7341,145.0434,Eastern Metropolitan,2674.0
Heidelberg West,19 Derna St,2,h,752000.0,S,Barry,18/03/2017,9.4,3081.0,2.0,1.0,0.0,627.0,,,Banyule,-37.7469,145.0399,Eastern Metropolitan,2674.0
Heidelberg West,6 Pandanus Ct,2,h,777000.0,S,Barry,18/03/2017,9.4,3081.0,2.0,1.0,0.0,649.0,,,Banyule,-37.7443,145.0452,Eastern Metropolitan,2674.0
Heidelberg West,109 Ramu Pde,2,h,680000.0,PI,C21,18/03/2017,9.4,3081.0,2.0,1.0,1.0,591.0,,,Banyule,-37.7385,145.0387,Eastern Metropolitan,2674.0
Heidelberg West,23 Morotai Pde,2,h,520000.0,VB,Nelson,22/05/2016,9.4,3081.0,2.0,1.0,2.0,594.0,,,Banyule,-37.7471,145.0427,Eastern Metropolitan,2674.0
Heidelberg West,187 Southern Rd,2,h,715000.0,S,Haughton,25/02/2017,9.4,3081.0,2.0,1.0,3.0,609.0,,,Banyule,-37.7415,145.0391,Eastern Metropolitan,2674.0
Heidelberg West,116 Southern Rd,2,h,590000.0,S,Nelson,27/06/2016,9.4,3081.0,2.0,1.0,2.0,586.0,,,Banyule,-37.7418,145.0464,Eastern Metropolitan,2674.0
Heidelberg West,22 Kokoda St,2,h,725000.0,S,Haughton,27/11/2016,9.4,3081.0,2.0,1.0,3.0,632.0,77.0,1960.0,Banyule,-37.7443,145.0462,Eastern Metropolitan,2674.0
Heidelberg West,296 Oriel Rd,2,h,705000.0,S,Miles,27/11/2016,9.4,3081.0,2.0,1.0,1.0,583.0,,,Banyule,-37.7352,145.0449,Eastern Metropolitan,2674.0
Heidelberg West,18 Achilles St,2,h,415000.0,SP,Ray,28/05/2016,9.4,3081.0,2.0,1.0,1.0,422.0,,,Banyule,-37.7343,145.04399999999995,Eastern Metropolitan,2674.0
Hughesdale,18 Paget St,2,h,1550000.0,S,Woodards,3/09/2016,13.0,3166.0,2.0,1.0,1.0,732.0,97.0,1950.0,Monash,-37.8931,145.0791,Southern Metropolitan,3145.0
Hughesdale,1/13 Swindon Rd,2,u,516000.0,S,Ray,3/09/2016,13.0,3166.0,2.0,1.0,1.0,0.0,76.0,1970.0,Monash,-37.8967,145.0858,Southern Metropolitan,3145.0
Hughesdale,4/89 Kangaroo Rd,2,u,623000.0,S,Ray,10/09/2016,13.0,3166.0,2.0,1.0,1.0,101.0,90.0,1970.0,Monash,-37.8988,145.0781,Southern Metropolitan,3145.0
Hughesdale,105/175 Kangaroo Rd,2,u,420000.0,VB,Woodards,12/11/2016,13.0,3166.0,2.0,1.0,1.0,0.0,70.0,2010.0,Monash,-37.9008,145.0859,Southern Metropolitan,3145.0
Hughesdale,6/2 Paddington Rd,2,u,375500.0,S,Gary,12/11/2016,13.0,3166.0,2.0,1.0,1.0,0.0,,1970.0,Monash,-37.8934,145.0853,Southern Metropolitan,3145.0
Hughesdale,20 Bowmore St,2,h,1262000.0,S,Woodards,15/10/2016,13.0,3166.0,2.0,1.0,1.0,546.0,,,Monash,-37.9003,145.0777,Southern Metropolitan,3145.0
Hughesdale,3/14 Rugby Rd,2,u,455000.0,S,Fletchers,16/04/2016,13.0,3166.0,2.0,1.0,2.0,0.0,60.0,1960.0,Monash,-37.8942,145.0867,Southern Metropolitan,3145.0
Hughesdale,5/7 Warrigal Rd,2,u,400000.0,PI,Ray,17/09/2016,13.0,3166.0,2.0,1.0,1.0,100.0,88.0,1975.0,Monash,-37.8945,145.0876,Southern Metropolitan,3145.0
Hughesdale,2/3 Bowen St,2,u,648000.0,S,Ray,18/06/2016,13.0,3166.0,2.0,1.0,1.0,0.0,,,Monash,-37.9014,145.0824,Southern Metropolitan,3145.0
Hughesdale,1051 North Rd,2,h,677500.0,PI,hockingstuart,30/07/2016,13.0,3166.0,2.0,1.0,4.0,575.0,83.0,1950.0,Monash,-37.9084,145.0775,Southern Metropolitan,3145.0
Ivanhoe,9/88 Marshall St,2,u,480000.0,VB,Miles,3/09/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.77,145.0472,Eastern Metropolitan,5549.0
Ivanhoe,2/125 Locksley Rd,2,u,430000.0,VB,Miles,3/12/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,1970.0,Banyule,-37.7662,145.0516,Eastern Metropolitan,5549.0
Ivanhoe,8/74 Marshall St,2,u,440000.0,SP,Miles,4/03/2017,7.9,3079.0,2.0,1.0,0.0,0.0,,1960.0,Banyule,-37.7711,145.047,Eastern Metropolitan,5549.0
Ivanhoe,6/105 Locksley Rd,2,u,490000.0,S,Miles,7/05/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,1960.0,Banyule,-37.7669,145.0505,Eastern Metropolitan,5549.0
Ivanhoe,5/52 Locksley Rd,2,u,739000.0,S,Miles,7/05/2016,7.9,3079.0,2.0,1.0,1.0,648.0,91.0,1965.0,Banyule,-37.7702,145.0493,Eastern Metropolitan,5549.0
Ivanhoe,24 Dalveen Rd,2,h,1020000.0,S,Buckingham,10/09/2016,7.9,3079.0,2.0,1.0,1.0,557.0,78.0,1955.0,Banyule,-37.7568,145.0355,Eastern Metropolitan,5549.0
Ivanhoe,5/22 Oriel Rd,2,h,790000.0,S,Haughton,10/09/2016,7.9,3079.0,2.0,1.0,1.0,221.0,,,Banyule,-37.7654,145.036,Eastern Metropolitan,5549.0
Ivanhoe,4/13 Ivanhoe Pde,2,u,705000.0,S,Miles,10/12/2016,7.9,3079.0,2.0,1.0,1.0,94.0,,,Banyule,-37.7679,145.0452,Eastern Metropolitan,5549.0
Ivanhoe,4/6 Linton St,2,u,504000.0,S,Barry,10/12/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.7712,145.0455,Eastern Metropolitan,5549.0
Ivanhoe,6/14 Athelstane Gr,2,u,587000.0,S,Miles,12/11/2016,7.9,3079.0,2.0,1.0,1.0,721.0,78.0,1960.0,Banyule,-37.7634,145.0406,Eastern Metropolitan,5549.0
Ivanhoe,2/80 Marshall St,2,u,475000.0,SP,Miles,12/11/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,1960.0,Banyule,-37.7707,145.0471,Eastern Metropolitan,5549.0
Ivanhoe,6/11 Rose St,2,u,465000.0,S,Barry,14/05/2016,7.9,3079.0,2.0,1.0,1.0,795.0,,1970.0,Banyule,-37.7744,145.0415,Eastern Metropolitan,5549.0
Ivanhoe,2/64 Jellicoe St,2,t,610000.0,VB,Miles,15/10/2016,7.9,3079.0,2.0,1.0,1.0,277.0,,,Banyule,-37.7577,145.0358,Eastern Metropolitan,5549.0
Ivanhoe,5/19 Livingstone St,2,u,690000.0,S,Barry,15/10/2016,7.9,3079.0,2.0,1.0,1.0,103.0,83.0,,Banyule,-37.7671,145.0408,Eastern Metropolitan,5549.0
Ivanhoe,5/125 Locksley Rd,2,u,460000.0,VB,Fletchers,16/04/2016,7.9,3079.0,2.0,0.0,0.0,0.0,,,Banyule,-37.7662,145.0516,Eastern Metropolitan,5549.0
Ivanhoe,4/24 St Elmo Rd,2,t,779000.0,S,Miles,17/09/2016,7.9,3079.0,3.0,1.0,2.0,152.0,,1970.0,Banyule,-37.7635,145.0464,Eastern Metropolitan,5549.0
Ivanhoe,21 The Boulevard,2,h,1910000.0,S,Nelson,18/03/2017,7.9,3079.0,2.0,1.0,2.0,760.0,,,Banyule,-37.7784,145.0394,Eastern Metropolitan,5549.0
Ivanhoe,5/14 Athelstane Gr,2,u,500000.0,PI,Ray,19/11/2016,7.9,3079.0,2.0,1.0,1.0,71.0,70.0,1960.0,Banyule,-37.7634,145.0406,Eastern Metropolitan,5549.0
Ivanhoe,1/100 St Elmo Rd,2,u,450000.0,S,Miles,19/11/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.759,145.047,Eastern Metropolitan,5549.0
Ivanhoe,5/139 Bond St,2,t,785000.0,S,Jellis,22/08/2016,7.9,3079.0,2.0,2.0,1.0,124.0,135.0,2010.0,Banyule,-37.7618,145.0287,Eastern Metropolitan,5549.0
Ivanhoe,2/53 Norman St,2,u,845000.0,S,Miles,22/08/2016,7.9,3079.0,2.0,2.0,2.0,147.0,,1980.0,Banyule,-37.7679,145.0467,Eastern Metropolitan,5549.0
Ivanhoe,3/67 Livingstone St,2,u,630000.0,S,RT,24/09/2016,7.9,3079.0,2.0,1.0,1.0,199.0,,,Banyule,-37.7666,145.0356,Eastern Metropolitan,5549.0
Ivanhoe,2/92 Beatty St,2,t,710000.0,PI,Nelson,28/08/2016,7.9,3079.0,2.0,1.0,1.0,134.0,120.0,2012.0,Banyule,-37.7582,145.034,Eastern Metropolitan,5549.0
Keilor East,2 Hilltop Ct,2,t,520000.0,S,Barry,12/11/2016,12.8,3033.0,2.0,2.0,2.0,54.0,,,Moonee Valley,-37.7384,144.8768,Western Metropolitan,5629.0
Keilor East,18a Berembong Dr,2,u,470000.0,VB,Nelson,13/08/2016,12.8,3033.0,2.0,1.0,1.0,218.0,88.0,,Moonee Valley,-37.7337,144.8617,Western Metropolitan,5629.0
Keilor East,1/36 Phillip Rd,2,h,380000.0,S,Nelson,14/05/2016,12.8,3033.0,2.0,1.0,1.0,116.0,,,Moonee Valley,-37.74800000000001,144.8696,Western Metropolitan,5629.0
Keilor East,1/67 Milleara Rd,2,u,502000.0,S,Nelson,22/05/2016,12.8,3033.0,5.0,1.0,2.0,0.0,85.0,1990.0,Moonee Valley,-37.7346,144.8646,Western Metropolitan,5629.0
Kensington,8 Bent St,2,h,775000.0,S,Jellis,3/12/2016,4.2,3031.0,2.0,1.0,0.0,150.0,,,Melbourne,-37.7963,144.935,Northern Metropolitan,5263.0
Kensington,607/255 Racecourse Rd,2,u,630000.0,S,Nelson,4/03/2017,4.2,3031.0,2.0,2.0,1.0,0.0,,,Melbourne,-37.7886,144.9328,Northern Metropolitan,5263.0
Kensington,403/72 Altona St,2,u,492500.0,S,Pagan,4/06/2016,4.2,3031.0,2.0,1.0,1.0,0.0,81.0,2008.0,Melbourne,-37.7974,144.9261,Northern Metropolitan,5263.0
Kensington,2/65 Bayswater Rd,2,u,420000.0,VB,Alexkarbon,4/06/2016,4.2,3031.0,2.0,1.0,1.0,0.0,55.0,1970.0,Melbourne,-37.794,144.923,Northern Metropolitan,5263.0
Kensington,1 Scarborough Pl,2,t,650000.0,S,Nelson,4/06/2016,4.2,3031.0,2.0,1.0,1.0,79.0,,,Melbourne,-37.7914,144.9344,Northern Metropolitan,5263.0
Kensington,1/16 Mawbey St,2,u,420000.0,SP,Nelson,6/08/2016,4.2,3031.0,2.0,1.0,1.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263.0
Kensington,4/130 Kensington Rd,2,t,750000.0,S,Rendina,7/05/2016,4.2,3031.0,2.0,1.0,1.0,325.0,112.0,2002.0,Melbourne,-37.7976,144.9213,Northern Metropolitan,5263.0
Kensington,10 Altona St,2,h,905000.0,S,Edward,8/10/2016,4.2,3031.0,2.0,2.0,1.0,138.0,126.0,1999.0,Melbourne,-37.799,144.9276,Northern Metropolitan,5263.0
Kensington,70 Hardiman St,2,h,960000.0,S,Nelson,8/10/2016,4.2,3031.0,2.0,1.0,1.0,174.0,72.0,1900.0,Melbourne,-37.7959,144.9343,Northern Metropolitan,5263.0
Kensington,94 McConnell St,2,h,1031000.0,SP,Woodards,8/10/2016,4.2,3031.0,2.0,1.0,1.0,163.0,99.0,1900.0,Melbourne,-37.7929,144.9287,Northern Metropolitan,5263.0
Kensington,118/80 Ormond St,2,u,442000.0,S,Nelson,10/12/2016,4.2,3031.0,2.0,2.0,1.0,3448.0,71.0,2010.0,Melbourne,-37.7976,144.9285,Northern Metropolitan,5263.0
Kensington,51 Rankins Rd,2,h,765000.0,S,Nardella,10/12/2016,4.2,3031.0,2.0,1.0,2.0,158.0,76.0,1965.0,Melbourne,-37.7902,144.9319,Northern Metropolitan,5263.0
Kensington,407/72 Altona St,2,u,515000.0,SP,Pagan,11/02/2017,4.2,3031.0,2.0,1.0,1.0,3957.0,81.0,2010.0,Melbourne,-37.7974,144.9261,Northern Metropolitan,5263.0
Kensington,21 Bayswater Rd,2,h,1005000.0,S,Brad,12/11/2016,4.2,3031.0,2.0,1.0,0.0,274.0,,,Melbourne,-37.7931,144.9247,Northern Metropolitan,5263.0
Kensington,109 Rankins Rd,2,h,1234500.0,SP,Nelson,13/08/2016,4.2,3031.0,2.0,2.0,2.0,169.0,127.0,2008.0,Melbourne,-37.7922,144.9316,Northern Metropolitan,5263.0
Kensington,11/33 Rankins Rd,2,u,666000.0,S,Nelson,13/08/2016,4.2,3031.0,2.0,1.0,2.0,1111.0,92.0,1998.0,Melbourne,-37.7896,144.9321,Northern Metropolitan,5263.0
Kensington,32 Epsom Rd,2,h,825000.0,S,Rendina,14/05/2016,4.2,3031.0,2.0,1.0,1.0,211.0,88.0,1915.0,Melbourne,-37.7925,144.9264,Northern Metropolitan,5263.0
Kensington,33 Rourke La,2,t,770000.0,S,Rendina,14/05/2016,4.2,3031.0,2.0,2.0,1.0,0.0,,,Melbourne,-37.7937,144.9169,Northern Metropolitan,5263.0
Kensington,14 Altona St,2,t,812000.0,SP,Rendina,16/04/2016,4.2,3031.0,2.0,1.0,0.0,132.0,79.0,1887.0,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263.0
Kensington,38 Rourke La,2,h,732000.0,SP,Nelson,18/06/2016,4.2,3031.0,3.0,2.0,1.0,94.0,130.0,2002.0,Melbourne,-37.7934,144.9166,Northern Metropolitan,5263.0
Kensington,26 Hopetoun St,2,h,1155000.0,SP,Edward,19/11/2016,4.2,3031.0,2.0,1.0,1.0,197.0,101.0,1890.0,Moonee Valley,-37.7918,144.9264,Northern Metropolitan,5263.0
Kensington,25 Rogan La,2,t,700000.0,S,Village,19/11/2016,4.2,3031.0,2.0,1.0,3.0,62.0,,1997.0,Melbourne,-37.7917,144.9231,Northern Metropolitan,5263.0
Kensington,7/51 Epsom Rd,2,u,526000.0,S,Nelson,22/08/2016,4.2,3031.0,2.0,0.0,0.0,0.0,,,Melbourne,-37.7919,144.9253,Northern Metropolitan,5263.0
Kensington,66 Parsons St,2,t,700000.0,VB,Nelson,22/08/2016,4.2,3031.0,2.0,2.0,1.0,324.0,97.0,2009.0,Melbourne,-37.7903,144.9345,Northern Metropolitan,5263.0
Kensington,208/465 MacAulay Rd,2,u,460000.0,SP,Rendina,23/04/2016,4.2,3031.0,2.0,1.0,1.0,0.0,84.0,2010.0,Melbourne,-37.7948,144.9314,Northern Metropolitan,5263.0
Kensington,1/16 Mawbey St,2,u,395000.0,PI,Nelson,23/04/2016,4.2,3031.0,2.0,1.0,1.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263.0
Kensington,123 Rankins Rd,2,h,850000.0,SP,Nelson,24/09/2016,4.2,3031.0,2.0,1.0,1.0,169.0,90.0,1900.0,Melbourne,-37.7925,144.9315,Northern Metropolitan,5263.0
Kensington,5 Rogan La,2,h,868000.0,S,Nelson,25/02/2017,4.2,3031.0,2.0,1.0,1.0,97.0,103.0,2000.0,Melbourne,-37.7921,144.9234,Northern Metropolitan,5263.0
Kensington,25 Chelmsford St,2,h,960000.0,S,Brad,26/07/2016,4.2,3031.0,2.0,1.0,0.0,179.0,,1900.0,Melbourne,-37.7963,144.9327,Northern Metropolitan,5263.0
Kensington,1/5 Wight St,2,t,773000.0,S,Rendina,26/07/2016,4.2,3031.0,2.0,1.0,1.0,0.0,90.0,1970.0,Melbourne,-37.7937,144.9295,Northern Metropolitan,5263.0
Kensington,111/18 Bent St,2,u,631090.0,S,Alexkarbon,27/06/2016,4.2,3031.0,2.0,2.0,1.0,2136.0,94.0,2012.0,Melbourne,-37.7956,144.935,Northern Metropolitan,5263.0
Kensington,10/2 Howlett St,2,u,410000.0,PI,Rendina,27/06/2016,4.2,3031.0,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263.0
Kensington,301/84 Altona St,2,u,425000.0,S,Rendina,27/11/2016,4.2,3031.0,2.0,1.0,1.0,0.0,59.0,2006.0,Melbourne,-37.7966,144.9254,Northern Metropolitan,5263.0
Kensington,68 Hardiman St,2,h,1211000.0,SP,Nelson,27/11/2016,4.2,3031.0,2.0,1.0,1.0,183.0,,,Melbourne,-37.7959,144.9342,Northern Metropolitan,5263.0
Kensington,8/37 Kensington Rd,2,u,506000.0,SP,Sweeney,27/11/2016,4.2,3031.0,2.0,1.0,1.0,0.0,,,Melbourne,-37.7952,144.9262,Northern Metropolitan,5263.0
